1996.29 -0.241862 50189
1996.32 -0.270109 50199
1996.35 -0.292417 50209
1996.38 -0.317786 50219
1996.4 -0.343216 50229
1996.43 -0.371707 50239
1996.46 -0.400258 50249
1996.48 -0.42887 50259
1996.51 -0.457543 50269
1996.54 -0.486277 50279
1996.57 -0.515072 50289
1996.59 -0.543928 50299
1996.62 -0.575844 50309
1996.65 -0.607822 50319
1996.68 -0.63986 50329
1996.7 -0.668959 50339
1996.73 -0.698118 50349
1996.76 -0.727339 50359
1996.79 -0.759621 50369
1996.81 -0.791963 50379
1996.84 -0.821366 50389
1996.87 -0.85083 50399
1996.9 -0.880355 50409
1996.92 -0.909941 50419
1996.95 -0.942587 50429
1996.98 -0.972295 50439
1997 -1.00206 50449
1997.03 -1.03189 50459
1997.06 -1.05878 50469
1997.08 -1.08873 50479
1997.11 -1.11874 50489
1997.14 -1.14882 50499
1997.17 -1.17595 50509
1997.19 -1.20314 50519
1997.22 -1.2304 50529
1997.25 -1.25471 50539
1997.28 -1.28209 50549
1997.3 -1.30953 50559
1997.33 -1.33403 50569
1997.36 -1.35559 50579
1997.39 -1.37721 50589
1997.41 -1.39889 50599
1997.44 -1.42063 50609
1997.47 -1.44243 50619
1997.5 -1.46129 50629
1997.52 -1.47722 50639
1997.55 -1.4932 50649
1997.58 -1.50625 50659
1997.61 -1.51936 50669
1997.63 -1.53252 50679
1997.66 -1.54575 50689
1997.69 -1.55304 50699
1997.71 -1.55739 50709
1997.74 -1.5618 50719
1997.77 -1.56627 50729
1997.8 -1.57081 50739
1997.82 -1.5754 50749
1997.85 -1.57105 50759
1997.88 -1.56677 50769
1997.91 -1.56254 50779
1997.93 -1.55838 50789
1997.96 -1.55128 50799
1997.99 -1.54424 50809
1998.02 -1.53426 50819
1998.04 -1.52434 50829
1998.07 -1.51448 50839
1998.1 -1.50168 50849
1998.13 -1.48594 50859
1998.15 -1.47026 50869
1998.18 -1.45165 50879
1998.21 -1.43009 50889
1998.24 -1.4116 50899
1998.26 -1.39017 50909
1998.29 -1.36579 50919
1998.32 -1.34148 50929
1998.34 -1.31723 50939
1998.37 -1.29304 50949
1998.4 -1.26591 50959
1998.43 -1.24184 50969
1998.45 -1.21484 50979
1998.48 -1.18789 50989
1998.51 -1.16101 50999
1998.54 -1.13418 51009
1998.56 -1.10742 51019
1998.59 -1.08071 51029
1998.62 -1.05107 51039
1998.65 -1.02449 51049
1998.67 -0.997969 51059
1998.7 -0.968509 51069
1998.73 -0.94211 51079
1998.76 -0.915772 51089
1998.78 -0.886495 51099
1998.81 -0.860278 51109
1998.84 -0.834123 51119
1998.87 -0.808028 51129
1998.89 -0.781994 51139
1998.92 -0.756021 51149
1998.95 -0.730108 51159
1998.97 -0.704257 51169
1999 -0.678466 51179
1999.03 -0.655737 51189
1999.06 -0.630068 51199
1999.08 -0.60746 51209
1999.11 -0.584912 51219
1999.14 -0.562426 51229
1999.17 -0.54 51239
1999.19 -0.520636 51249
1999.22 -0.501332 51259
1999.25 -0.482089 51269
1999.28 -0.462907 51279
1999.3 -0.446785 51289
1999.33 -0.427725 51299
1999.36 -0.411725 51309
1999.39 -0.392786 51319
1999.41 -0.376908 51329
1999.44 -0.361091 51339
1999.47 -0.345335 51349
1999.5 -0.329639 51359
1999.52 -0.314004 51369
1999.55 -0.298431 51379
1999.58 -0.285918 51389
1999.61 -0.270465 51399
1999.63 -0.255074 51409
1999.66 -0.242744 51419
1999.69 -0.227474 51429
1999.71 -0.212265 51439
1999.74 -0.200117 51449
1999.77 -0.18503 51459
1999.8 -0.173004 51469
1999.82 -0.158038 51479
1999.85 -0.146134 51489
1999.88 -0.13129 51499
1999.91 -0.119507 51509
1999.93 -0.104785 51519
1999.96 -0.0931237 51529
1999.99 -0.0785233 51539
2000.02 -0.0639837 51549
2000.04 -0.049505 51559
2000.07 -0.0350871 51569
2000.1 -0.02073 51579
2000.13 -0.00643382 51589
2000.15 0.00480156 51599
2000.18 0.0189761 51609
2000.21 0.0300898 51619
2000.24 0.0411427 51629
2000.26 0.0521347 51639
2000.29 0.0630659 51649
2000.32 0.0739363 51659
2000.34 0.0817458 51669
2000.37 0.0894945 51679
2000.4 0.0971823 51689
2000.43 0.107809 51699
2000.45 0.115375 51709
2000.48 0.125881 51719
2000.51 0.133325 51729
2000.54 0.143709 51739
2000.56 0.151032 51749
2000.59 0.158294 51759
2000.62 0.162495 51769
2000.65 0.169635 51779
2000.67 0.176715 51789
2000.7 0.180733 51799
2000.73 0.187691 51809
2000.76 0.194588 51819
2000.78 0.201424 51829
2000.81 0.208199 51839
2000.84 0.214914 51849
2000.87 0.221567 51859
2000.89 0.23116 51869
2000.92 0.237692 51879
2000.95 0.247163 51889
2000.97 0.256573 51899
2001 0.262923 51909
2001.03 0.272211 51919
2001.05 0.278439 51929
2001.08 0.287606 51939
2001.11 0.296712 51949
2001.14 0.305757 51959
2001.16 0.314741 51969
2001.19 0.323665 51979
2001.22 0.329528 51989
2001.25 0.335329 51999
2001.27 0.34107 52009
2001.3 0.346751 52019
2001.33 0.35237 52029
2001.36 0.357929 52039
2001.38 0.363426 52049
2001.41 0.368863 52059
2001.44 0.371239 52069
2001.47 0.373554 52079
2001.49 0.375808 52089
2001.52 0.378002 52099
2001.55 0.377135 52109
2001.57 0.376206 52119
2001.6 0.378217 52129
2001.63 0.380167 52139
2001.66 0.379057 52149
2001.68 0.377885 52159
2001.71 0.376653 52169
2001.74 0.375359 52179
2001.77 0.374005 52189
2001.79 0.37259 52199
2001.82 0.371115 52209
2001.85 0.369578 52219
2001.88 0.364981 52229
2001.9 0.360322 52239
2001.93 0.358603 52249
2001.96 0.356823 52259
2001.99 0.354983 52269
2002.01 0.350081 52279
2002.04 0.345118 52289
2002.07 0.340095 52299
2002.1 0.335011 52309
2002.12 0.332866 52319
2002.15 0.32766 52329
2002.18 0.325394 52339
2002.21 0.320066 52349
2002.23 0.311678 52359
2002.26 0.309229 52369
2002.29 0.303719 52379
2002.31 0.301148 52389
2002.34 0.295516 52399
2002.37 0.289824 52409
2002.4 0.28407 52419
2002.42 0.278256 52429
2002.45 0.275381 52439
2002.48 0.269445 52449
2002.51 0.266448 52459
2002.53 0.260391 52469
2002.56 0.254272 52479
2002.59 0.251093 52489
2002.62 0.247853 52499
2002.64 0.241552 52509
2002.67 0.23819 52519
2002.7 0.231768 52529
2002.73 0.228284 52539
2002.75 0.22174 52549
2002.78 0.218135 52559
2002.81 0.214469 52569
2002.84 0.210742 52579
2002.86 0.203955 52589
2002.89 0.197106 52599
2002.92 0.193197 52609
2002.94 0.189227 52619
2002.97 0.185196 52629
2003 0.178104 52639
2003.03 0.173952 52649
2003.05 0.166738 52659
2003.08 0.162464 52669
2003.11 0.158129 52679
2003.14 0.153733 52689
2003.16 0.152276 52699
2003.19 0.147758 52709
2003.22 0.14318 52719
2003.25 0.13854 52729
2003.27 0.13684 52739
2003.3 0.135079 52749
2003.33 0.133257 52759
2003.36 0.131374 52769
2003.38 0.126431 52779
2003.41 0.124427 52789
2003.44 0.122361 52799
2003.47 0.120235 52809
2003.49 0.118048 52819
2003.52 0.115801 52829
2003.55 0.113492 52839
2003.57 0.108123 52849
2003.6 0.102692 52859
2003.63 0.0972013 52869
2003.66 0.0916494 52879
2003.68 0.0860367 52889
2003.71 0.0773631 52899
2003.74 0.0686286 52909
2003.77 0.0628333 52919
2003.79 0.0569772 52929
2003.82 0.0510603 52939
2003.85 0.0420825 52949
2003.88 0.0360439 52959
