OUTPUT3: 1996.65 0.239765 -0.00264076 0.473841
OUTPUT3: 1996.65 0.239766 -0.0026405 0.473841
OUTPUT3: 1996.65 0.239847 -0.00256014 0.473939
OUTPUT3: 1996.65 0.24187 -0.000677603 0.476205
OUTPUT3: 1996.65 0.242595 -2.13508e-05 0.477001
OUTPUT3: 1996.65 0.245328 0.00239865 0.480688
OUTPUT3: 1996.65 0.247863 0.00453436 0.484993
OUTPUT3: 1996.65 0.247915 0.00457475 0.485094
OUTPUT3: 1996.65 0.248005 0.00464308 0.485276
OUTPUT3: 1996.65 0.248085 0.00470053 0.485448
OUTPUT3: 1996.65 0.248046 0.00459467 0.485671
OUTPUT3: 1996.65 0.246414 0.00311757 0.483423
OUTPUT3: 1996.65 0.243211 0.000894951 0.477524
OUTPUT3: 1996.65 0.243349 0.00106714 0.477659
OUTPUT3: 1996.65 0.243725 0.0015005 0.478035
OUTPUT3: 1996.65 0.248607 0.00642875 0.483114
OUTPUT3: 1996.65 0.249082 0.0068886 0.483613
OUTPUT3: 1996.66 0.250561 0.00831091 0.485188
OUTPUT3: 1996.66 0.255688 0.0131631 0.491871
OUTPUT3: 1996.66 0.257008 0.0143969 0.493637
OUTPUT3: 1996.66 0.265373 0.0220841 0.505239
OUTPUT3: 1996.66 0.265373 0.0220845 0.50524
OUTPUT3: 1996.66 0.266109 0.0227404 0.506329
OUTPUT3: 1996.66 0.266109 0.0227405 0.50633
OUTPUT3: 1996.66 0.265849 0.0223634 0.506496
OUTPUT3: 1996.66 0.260212 0.0170506 0.499281
OUTPUT3: 1996.67 0.221383 -0.0221137 0.456614
OUTPUT3: 1996.67 0.221233 -0.0222906 0.456469
OUTPUT3: 1996.67 0.227723 -0.0168925 0.465069
OUTPUT3: 1996.67 0.227932 -0.0166781 0.465311
OUTPUT3: 1996.67 0.228205 -0.0163953 0.465623
OUTPUT3: 1996.67 0.228382 -0.0162112 0.465822
OUTPUT3: 1996.71 0.151163 -0.0977337 0.394894
OUTPUT3: 1996.71 0.1522 -0.0967489 0.396227
OUTPUT3: 1996.71 0.153011 -0.095977 0.397264
OUTPUT3: 1996.71 0.162448 -0.0866888 0.408376
OUTPUT3: 1996.71 0.163166 -0.0857904 0.408613
OUTPUT3: 1996.71 0.16309 -0.0857078 0.408018
OUTPUT3: 1996.71 0.167292 -0.0819874 0.412983
OUTPUT3: 1996.71 0.166621 -0.0826434 0.412164
OUTPUT3: 1996.71 0.164718 -0.0844579 0.409726
OUTPUT3: 1996.75 0.0841404 -0.166954 0.327584
OUTPUT3: 1996.75 0.0845398 -0.16658 0.328001
OUTPUT3: 1996.75 0.0850359 -0.166116 0.328629
OUTPUT3: 1996.76 0.0817347 -0.168396 0.324871
OUTPUT3: 1996.76 0.0917849 -0.160164 0.341188
OUTPUT3: 1996.76 0.0865228 -0.164908 0.334184
OUTPUT3: 1996.76 0.0861437 -0.165259 0.33369
OUTPUT3: 1996.76 0.0856336 -0.165732 0.333027
OUTPUT3: 1996.76 0.0841279 -0.167134 0.331085
OUTPUT3: 1996.76 0.0733489 -0.177483 0.31795
OUTPUT3: 1996.76 0.0674044 -0.183533 0.311641
OUTPUT3: 1996.76 0.0670098 -0.183952 0.311274
OUTPUT3: 1996.77 0.063818 -0.187719 0.309426
OUTPUT3: 1996.77 0.0637809 -0.187804 0.309532
OUTPUT3: 1996.77 0.0639763 -0.187879 0.310602
OUTPUT3: 1996.77 0.0680969 -0.184322 0.317409
OUTPUT3: 1996.77 0.0685769 -0.18384 0.318029
OUTPUT3: 1996.77 0.0687784 -0.183633 0.318281
OUTPUT3: 1996.77 0.0689368 -0.183468 0.318475
OUTPUT3: 1996.77 0.0690851 -0.183312 0.318652
OUTPUT3: 1996.77 0.0625749 -0.189477 0.310955
OUTPUT3: 1996.77 0.062039 -0.19004 0.310407
OUTPUT3: 1996.77 0.0615413 -0.190566 0.309902
OUTPUT3: 1996.79 0.00446973 -0.248552 0.250023
OUTPUT3: 1996.79 0.00747051 -0.245583 0.253146
OUTPUT3: 1996.79 0.00786714 -0.245198 0.253561
OUTPUT3: 1996.86 -0.039585 -0.296551 0.217356
OUTPUT3: 1996.86 -0.0407185 -0.297643 0.215961
OUTPUT3: 1996.86 -0.0439413 -0.300873 0.212271
OUTPUT3: 1996.86 -0.0526583 -0.310166 0.203615
OUTPUT3: 1996.86 -0.0576166 -0.315516 0.198918
OUTPUT3: 1996.87 -0.058875 -0.31684 0.197665
OUTPUT3: 1996.96 -0.248932 -0.507755 0.0120034
OUTPUT3: 1997.03 -0.335012 -0.591023 -0.075223
OUTPUT3: 1997.03 -0.335303 -0.591303 -0.0755841
OUTPUT3: 1997.03 -0.338656 -0.59551 -0.0773403
OUTPUT3: 1997.03 -0.337818 -0.595008 -0.0755643
