OUTPUT2: 1989.99 3.20075
OUTPUT2: 1990.02 3.16697
OUTPUT2: 1990.05 3.13165
OUTPUT2: 1990.08 3.09779
OUTPUT2: 1990.1 3.06241
OUTPUT2: 1990.13 3.0255
OUTPUT2: 1990.16 2.98856
OUTPUT2: 1990.19 2.95458
OUTPUT2: 1990.21 2.92058
OUTPUT2: 1990.24 2.88654
OUTPUT2: 1990.27 2.84947
OUTPUT2: 1990.3 2.81388
OUTPUT2: 1990.32 2.77675
OUTPUT2: 1990.35 2.74709
OUTPUT2: 1990.38 2.7159
OUTPUT2: 1990.41 2.68468
OUTPUT2: 1990.43 2.65342
OUTPUT2: 1990.46 2.62214
OUTPUT2: 1990.49 2.59083
OUTPUT2: 1990.51 2.56698
OUTPUT2: 1990.54 2.54311
OUTPUT2: 1990.57 2.5177
OUTPUT2: 1990.6 2.49376
OUTPUT2: 1990.62 2.46979
OUTPUT2: 1990.65 2.4443
OUTPUT2: 1990.68 2.42627
OUTPUT2: 1990.71 2.4067
OUTPUT2: 1990.73 2.38561
OUTPUT2: 1990.76 2.36599
OUTPUT2: 1990.79 2.34334
OUTPUT2: 1990.82 2.32065
OUTPUT2: 1990.84 2.29644
OUTPUT2: 1990.87 2.27069
OUTPUT2: 1990.9 2.24492
OUTPUT2: 1990.93 2.21611
OUTPUT2: 1990.95 2.18727
OUTPUT2: 1990.98 2.1569
OUTPUT2: 1991.01 2.1235
OUTPUT2: 1991.04 2.09007
OUTPUT2: 1991.06 2.05361
OUTPUT2: 1991.09 2.01711
OUTPUT2: 1991.12 1.97909
OUTPUT2: 1991.15 1.93953
OUTPUT2: 1991.17 1.90895
OUTPUT2: 1991.2 1.87683
OUTPUT2: 1991.23 1.84468
OUTPUT2: 1991.25 1.81101
OUTPUT2: 1991.28 1.7758
OUTPUT2: 1991.31 1.74056
OUTPUT2: 1991.34 1.71279
OUTPUT2: 1991.36 1.68499
OUTPUT2: 1991.39 1.65565
OUTPUT2: 1991.42 1.62479
OUTPUT2: 1991.45 1.5954
OUTPUT2: 1991.47 1.56447
OUTPUT2: 1991.5 1.53201
OUTPUT2: 1991.53 1.49953
OUTPUT2: 1991.56 1.46701
OUTPUT2: 1991.58 1.43596
OUTPUT2: 1991.61 1.40338
OUTPUT2: 1991.64 1.37077
OUTPUT2: 1991.67 1.33813
OUTPUT2: 1991.69 1.31446
OUTPUT2: 1991.72 1.28926
OUTPUT2: 1991.75 1.26552
OUTPUT2: 1991.77 1.24326
OUTPUT2: 1991.8 1.22096
OUTPUT2: 1991.83 1.20013
OUTPUT2: 1991.86 1.18678
OUTPUT2: 1991.88 1.17639
OUTPUT2: 1991.91 1.16597
OUTPUT2: 1991.94 1.15552
OUTPUT2: 1991.97 1.14804
OUTPUT2: 1991.99 1.14053
OUTPUT2: 1992.02 1.13449
OUTPUT2: 1992.05 1.12841
OUTPUT2: 1992.08 1.12381
OUTPUT2: 1992.1 1.11917
OUTPUT2: 1992.13 1.11301
OUTPUT2: 1992.16 1.10681
OUTPUT2: 1992.19 1.09908
OUTPUT2: 1992.21 1.08982
OUTPUT2: 1992.24 1.08054
OUTPUT2: 1992.27 1.06822
OUTPUT2: 1992.3 1.05436
OUTPUT2: 1992.32 1.03898
OUTPUT2: 1992.35 1.02657
OUTPUT2: 1992.38 1.01263
OUTPUT2: 1992.41 0.997151
OUTPUT2: 1992.43 0.980145
OUTPUT2: 1992.46 0.963109
OUTPUT2: 1992.49 0.943042
OUTPUT2: 1992.51 0.928944
OUTPUT2: 1992.54 0.913315
OUTPUT2: 1992.57 0.897655
OUTPUT2: 1992.6 0.880464
OUTPUT2: 1992.62 0.864743
OUTPUT2: 1992.65 0.850491
OUTPUT2: 1992.68 0.836207
OUTPUT2: 1992.71 0.823393
OUTPUT2: 1992.73 0.812048
OUTPUT2: 1992.76 0.802172
OUTPUT2: 1992.79 0.792266
OUTPUT2: 1992.82 0.783828
OUTPUT2: 1992.84 0.77686
OUTPUT2: 1992.87 0.77286
OUTPUT2: 1992.9 0.76883
OUTPUT2: 1992.93 0.766269
OUTPUT2: 1992.95 0.763677
OUTPUT2: 1992.98 0.762554
OUTPUT2: 1993.01 0.762901
OUTPUT2: 1993.03 0.761716
OUTPUT2: 1993.06 0.760501
OUTPUT2: 1993.09 0.759255
OUTPUT2: 1993.11 0.759477
OUTPUT2: 1993.14 0.758169
OUTPUT2: 1993.17 0.758331
OUTPUT2: 1993.2 0.756961
OUTPUT2: 1993.22 0.75706
OUTPUT2: 1993.25 0.757129
OUTPUT2: 1993.28 0.755667
OUTPUT2: 1993.31 0.754173
OUTPUT2: 1993.33 0.751149
OUTPUT2: 1993.36 0.745094
OUTPUT2: 1993.39 0.739009
OUTPUT2: 1993.42 0.732892
OUTPUT2: 1993.44 0.726744
OUTPUT2: 1993.47 0.720566
OUTPUT2: 1993.5 0.715857
OUTPUT2: 1993.53 0.709617
OUTPUT2: 1993.55 0.704846
OUTPUT2: 1993.58 0.698544
